Temperature (°C),Humidity (%),Pressure (hPa),Voltage (V),Fire Alarm
19.07,54.74,939.604,0.990188,1
19.03,54.87,939.608,0.933891,1
19.0,54.98,939.605,0.962066,1
18.98,55.14,939.602,0.956435,1
18.96,55.23,939.608,0.905674,1
18.92,55.34,939.602,0.916965,1
18.92,55.4,939.595,0.962066,1
18.91,55.49,939.608,0.956435,1
18.88,55.56,939.605,0.91132,1
18.86,55.6,939.604,0.92825,1
18.85,55.71,939.601,0.933891,1
18.82,55.76,939.609,0.978946,1
18.81,55.82,939.603,0.933891,1
18.81,55.87,939.611,0.91132,1
18.78,55.92,939.603,0.984568,1
18.76,55.95,939.61,1.040645,1
20.04,56.08,939.596,0.854813,1
20.39,55.54,939.592,0.815229,1
20.56,54.77,939.595,0.826538,1
20.67,53.94,939.604,0.849158,1
20.77,53.26,939.602,0.849158,1
20.85,52.75,939.602,0.849158,1
20.92,52.24,939.594,0.860467,1
20.95,51.83,939.592,0.883077,1
20.99,51.52,939.598,0.849158,1
21.05,51.15,939.596,0.900026,1
21.11,50.93,939.604,0.843503,1
21.12,50.67,939.609,0.922608,1
21.18,50.5,939.608,0.933891,1
21.19,50.34,939.604,0.894378,1
21.22,50.21,939.608,0.883077,1
21.25,50.12,939.607,0.92825,1
21.28,49.96,939.597,0.92825,1
21.29,49.85,939.598,0.933891,1
21.29,49.73,939.597,0.905674,1
21.36,49.67,939.607,0.894378,1
21.36,49.61,939.594,0.939529,1
21.36,49.52,939.601,0.933891,1
21.41,49.47,939.605,0.962066,1
21.41,49.44,939.607,0.950801,1
21.41,49.4,939.611,0.92825,1
21.45,49.3,939.613,0.894378,1
21.45,49.27,939.605,0.92825,1
21.46,49.22,939.604,0.92825,1
21.46,49.18,939.604,0.883077,1
21.46,49.16,939.613,0.92825,1
20.29,49.04,939.606,1.018248,1
19.89,49.57,939.602,0.978946,1
19.72,50.36,939.611,1.035051,1
19.62,51.11,939.603,1.074145,1
19.53,51.74,939.6,1.040645,1
19.47,52.28,939.598,1.007032,1
19.37,52.76,939.603,1.007032,1
19.33,53.16,939.604,1.00142,1
19.27,53.53,939.603,0.995806,1
19.19,53.79,939.596,1.007032,1
19.14,54.07,939.595,0.967695,1
19.1,54.29,939.603,0.984568,1
19.1,54.5,939.597,0.978946,1
19.05,54.71,939.602,1.00142,1
18.99,54.84,939.597,1.023852,1
18.99,54.99,939.6,0.990188,1
18.96,55.08,939.598,0.945166,1
18.92,55.18,939.595,0.973322,1
18.88,55.32,939.602,1.007032,1
18.88,55.42,939.602,1.029453,1
18.86,55.48,939.615,0.978946,1
18.86,55.57,939.615,0.962066,1
18.85,55.67,939.606,1.029453,1
18.79,55.75,939.605,0.933891,1
18.79,55.75,939.604,0.967695,1
18.76,55.84,939.582,0.995806,1
18.75,55.9,939.581,0.945166,1
18.76,55.96,939.602,0.978946,1
18.72,56.04,939.597,0.984568,1
18.71,56.06,939.602,0.967695,1
19.99,56.19,939.6,0.883077,1
20.34,55.62,939.602,0.900026,1
20.53,54.84,939.597,0.877426,1
20.64,54.07,939.592,0.894378,1
20.74,53.39,939.595,0.871773,1
20.8,52.77,939.599,0.905674,1
20.87,52.31,939.604,0.92825,1
20.91,51.91,939.604,0.962066,1
20.95,51.58,939.597,0.933891,1
21.02,51.24,939.592,0.871773,1
21.05,50.97,939.591,0.973322,1
21.08,50.8,939.586,0.933891,1
21.14,50.56,939.607,0.945166,1
21.15,50.42,939.606,0.995806,1
21.19,50.23,939.609,0.871773,1
21.2,50.17,939.602,0.92825,1
21.2,50.02,939.594,0.956435,1
21.23,49.91,939.604,0.922608,1
21.29,49.84,939.61,0.945166,1
21.28,49.74,939.603,0.962066,1
21.32,49.66,939.615,0.990188,1
21.33,49.62,939.615,0.967695,1
21.33,49.59,939.596,0.973322,1
21.36,49.48,939.597,0.990188,1
21.39,49.42,939.61,0.995806,1
21.39,49.36,939.601,0.956435,1
21.41,49.34,939.588,0.967695,1
21.42,49.29,939.582,0.945166,1
21.45,49.25,939.584,0.978946,1
21.43,49.19,939.589,0.984568,1
20.27,49.11,939.594,1.040645,1
19.88,49.62,939.588,1.051825,1
19.67,50.41,939.591,1.079716,1
19.58,51.17,939.591,1.074145,1
19.47,51.82,939.585,1.06857,1
19.4,52.35,939.596,1.051825,1
19.34,52.83,939.6,0.995806,1
19.27,53.24,939.607,1.046237,1
19.2,53.59,939.608,1.023852,1
19.19,53.83,939.612,1.062992,1
19.09,54.13,939.606,1.035051,1
19.06,54.34,939.606,1.023852,1
19.02,54.59,939.612,1.040645,1
19.0,54.75,939.613,0.995806,1
18.96,54.91,939.606,1.040645,1
18.91,55.02,939.605,1.035051,1
18.91,55.17,939.607,0.995806,1
18.88,55.28,939.607,1.085284,1
18.85,55.4,939.607,1.007032,1
18.85,55.51,939.593,1.00142,1
18.79,55.57,939.591,1.090848,1
18.81,55.65,939.589,1.007032,1
18.79,55.78,939.599,1.062992,1
18.75,55.81,939.591,1.029453,1
18.74,55.89,939.596,1.074145,1
18.74,55.94,939.596,1.007032,1
18.72,55.97,939.586,1.023852,1
18.71,56.05,939.595,1.012642,1
18.69,56.13,939.595,1.007032,1
18.68,56.16,939.588,1.007032,1
19.95,56.28,939.598,0.894378,1
20.3,55.72,939.601,0.826538,1
20.47,54.91,939.593,0.883077,1
20.6,54.15,939.6,0.883077,1
20.67,53.44,939.605,0.888728,1
20.75,52.86,939.603,0.905674,1
20.83,52.4,939.596,0.945166,1
20.85,51.99,939.602,0.978946,1
20.91,51.67,939.585,0.945166,1
20.95,51.32,939.592,0.939529,1
21.01,51.07,939.592,0.956435,1
21.05,50.85,939.604,0.91132,1
21.06,50.63,939.605,0.945166,1
21.09,50.48,939.602,1.012642,1
21.15,50.35,939.595,0.956435,1
21.16,50.24,939.598,0.939529,1
21.18,50.09,939.603,0.91132,1
21.2,50.0,939.607,0.995806,1
21.23,49.95,939.608,0.956435,1
21.26,49.84,939.599,0.956435,1
21.28,49.74,939.591,0.956435,1
21.29,49.69,939.596,0.967695,1
21.29,49.63,939.596,0.995806,1
21.29,49.58,939.61,0.978946,1
21.32,49.52,939.61,0.967695,1
21.35,49.49,939.603,0.939529,1
21.35,49.44,939.596,0.995806,1
21.38,49.4,939.611,0.939529,1
21.38,49.34,939.606,0.978946,1
21.38,49.29,939.608,1.035051,1
20.2,49.15,939.609,1.101965,1
19.82,49.72,939.61,1.113066,1
19.61,50.44,939.606,1.079716,1
19.51,51.24,939.611,1.107517,1
19.4,51.89,939.609,1.074145,1
19.36,52.43,939.612,1.107517,1
19.29,52.9,939.618,1.018248,1
19.19,53.29,939.609,1.029453,1
19.14,53.65,939.61,1.06857,1
19.1,53.94,939.615,1.007032,1
19.05,54.23,939.616,1.007032,1
19.02,54.49,939.619,1.090848,1
18.99,54.65,939.62,1.029453,1
18.95,54.84,939.622,1.023852,1
18.89,54.99,939.623,1.051825,1
18.88,55.11,939.628,1.051825,1
18.86,55.27,939.628,1.05741,1
18.82,55.36,939.633,1.018248,1
18.81,55.45,939.629,0.984568,1
18.81,55.59,939.62,1.029453,1
18.79,55.67,939.622,1.023852,1
18.76,55.74,939.617,1.029453,1
18.74,55.8,939.624,1.040645,1
18.71,55.92,939.622,1.023852,1
18.71,55.99,939.611,1.085284,1
18.68,56.03,939.612,1.029453,1
18.69,56.1,939.61,1.029453,1
18.65,56.14,939.606,1.079716,1
18.63,56.19,939.603,1.124151,1
18.64,56.22,939.603,1.018248,1
19.88,56.34,939.612,0.894378,1
20.25,55.81,939.611,0.860467,1
20.43,55.01,939.616,0.945166,1
20.53,54.2,939.62,0.916965,1
20.63,53.55,939.612,0.933891,1
20.71,52.98,939.607,0.933891,1
20.75,52.49,939.597,0.939529,1
20.84,52.08,939.614,0.956435,1
20.88,51.73,939.616,0.962066,1
20.91,51.41,939.598,0.945166,1
20.98,51.17,939.598,0.933891,1
21.01,50.92,939.615,1.029453,1
21.02,50.72,939.62,1.007032,1
21.06,50.57,939.614,0.905674,1
21.09,50.39,939.621,1.035051,1
21.12,50.31,939.622,0.995806,1
21.14,50.21,939.622,0.967695,1
21.15,50.07,939.607,0.990188,1
21.18,49.98,939.61,1.007032,1
21.18,49.92,939.625,0.922608,1
21.22,49.82,939.621,0.962066,1
21.23,49.74,939.61,0.984568,1
21.25,49.72,939.616,0.984568,1
21.28,49.65,939.617,1.012642,1
21.29,49.57,939.617,1.018248,1
21.29,49.5,939.615,0.950801,1
21.35,49.48,939.609,0.962066,1
21.32,49.46,939.615,0.978946,1
21.35,49.42,939.619,0.995806,1
21.35,49.37,939.621,1.00142,1
20.19,49.27,939.614,1.129688,1
19.77,49.79,939.615,1.096408,1
19.6,50.54,939.613,1.101965,1
19.47,51.29,939.61,1.157307,1
19.39,51.94,939.617,1.13522,1
19.29,52.49,939.608,1.118611,1
19.24,52.94,939.612,1.051825,1
19.19,53.36,939.609,1.101965,1
19.12,53.73,939.622,1.124151,1
19.02,54.06,939.609,1.046237,1
18.99,54.31,939.606,1.090848,1
18.96,54.48,939.612,1.113066,1
18.95,54.73,939.615,1.035051,1
18.88,54.92,939.607,1.06857,1
18.88,55.07,939.615,1.051825,1
18.85,55.18,939.626,1.040645,1
18.84,55.32,939.624,1.05741,1
18.79,55.46,939.625,1.029453,1
18.75,55.56,939.616,1.074145,1
18.75,55.61,939.614,1.113066,1
18.71,55.74,939.602,1.096408,1
18.74,55.84,939.596,1.062992,1
18.68,55.91,939.59,1.040645,1
18.68,55.98,939.587,1.007032,1
18.65,56.02,939.589,1.085284,1
18.64,56.13,939.598,1.051825,1
18.61,56.17,939.597,1.079716,1
18.63,56.22,939.594,1.023852,1
18.61,56.29,939.596,1.040645,1
18.6,56.34,939.586,1.029453,1
19.83,56.44,939.589,0.905674,1
20.2,55.87,939.599,0.922608,1
20.37,55.1,939.595,0.894378,1
20.5,54.27,939.602,0.995806,1
20.63,53.62,939.593,0.92825,1
20.67,53.09,939.609,0.962066,1
20.75,52.54,939.605,1.029453,1
20.8,52.14,939.603,1.00142,1
20.84,51.81,939.602,1.007032,1
20.88,51.5,939.599,0.995806,1
20.9,51.26,939.599,1.00142,1
20.95,51.02,939.604,1.007032,1
20.99,50.81,939.591,0.995806,1
21.01,50.62,939.6,1.00142,1
21.05,50.5,939.597,0.933891,1
21.08,50.35,939.603,1.074145,1
21.09,50.26,939.602,0.967695,1
21.12,50.15,939.611,0.91132,1
21.14,50.08,939.622,0.973322,1
21.16,49.99,939.611,1.074145,1
21.15,49.9,939.608,0.984568,1
21.19,49.85,939.608,1.00142,1
21.22,49.81,939.612,1.05741,1
21.25,49.73,939.624,1.018248,1
21.23,49.66,939.621,1.018248,1
21.28,49.62,939.612,1.06857,1
21.28,49.55,939.61,1.012642,1
21.28,49.51,939.614,1.035051,1
21.29,49.46,939.615,0.995806,1
21.32,49.44,939.614,1.012642,1
20.12,49.36,939.624,1.05741,1
19.74,49.89,939.63,1.173826,1
19.54,50.62,939.639,1.129688,1
19.43,51.36,939.639,1.074145,1
19.33,52.02,939.631,1.129688,1
19.26,52.57,939.627,1.13522,1
19.18,53.05,939.617,1.124151,1
19.12,53.48,939.62,1.151792,1
19.06,53.78,939.624,1.096408,1
19.0,54.12,939.625,1.079716,1
18.95,54.36,939.633,1.118611,1
18.93,54.59,939.63,1.090848,1
18.89,54.82,939.628,1.096408,1
18.86,55.0,939.613,1.101965,1
18.85,55.13,939.614,1.062992,1
18.79,55.3,939.599,1.046237,1
18.78,55.37,939.6,1.06857,1
18.76,55.51,939.608,1.101965,1
18.72,55.62,939.6,1.113066,1
18.71,55.72,939.595,1.079716,1
18.69,55.81,939.594,1.101965,1
18.67,55.9,939.595,1.113066,1
18.64,55.97,939.606,1.090848,1
18.64,56.02,939.598,1.074145,1
18.64,56.08,939.607,1.101965,1
18.6,56.19,939.599,1.13522,1
18.58,56.21,939.598,1.046237,1
18.58,56.28,939.601,1.062992,1
18.55,56.36,939.608,1.074145,1
18.53,56.43,939.615,1.074145,1
19.82,56.51,939.618,1.023852,1
20.18,55.94,939.611,0.933891,1
20.33,55.15,939.622,0.978946,1
20.46,54.37,939.617,0.973322,1
20.56,53.69,939.622,0.990188,1
20.64,53.12,939.615,1.023852,1
20.7,52.64,939.614,0.973322,1
20.77,52.23,939.595,1.00142,1
20.81,51.86,939.588,1.012642,1
20.85,51.57,939.586,0.978946,1
20.87,51.29,939.592,1.05741,1
20.92,51.09,939.597,1.046237,1
20.96,50.91,939.598,1.079716,1
20.98,50.67,939.593,1.05741,1
21.01,50.57,939.594,1.040645,1
21.04,50.43,939.59,1.023852,1
21.08,50.31,939.584,1.046237,1
21.09,50.21,939.593,1.085284,1
21.14,50.12,939.59,1.06857,1
21.14,50.02,939.588,1.018248,1
21.15,50.01,939.602,1.007032,1
21.15,49.9,939.592,1.06857,1
21.16,49.82,939.596,1.035051,1
21.18,49.76,939.611,1.074145,1
21.23,49.71,939.605,1.023852,1
21.22,49.63,939.61,1.018248,1
21.25,49.64,939.617,1.090848,1
21.26,49.56,939.623,0.945166,1
21.28,49.52,939.625,1.040645,1
21.28,49.48,939.627,1.018248,1
20.1,49.4,939.614,1.151792,1
19.68,49.92,939.61,1.201265,1
19.53,50.66,939.618,1.184816,1
19.4,51.47,939.62,1.140749,1
19.26,52.07,939.61,1.168324,1
19.23,52.6,939.613,1.179323,1
19.14,53.09,939.607,1.146272,1
19.07,53.5,939.61,1.140749,1
19.02,53.83,939.614,1.074145,1
18.98,54.17,939.606,1.157307,1
18.93,54.43,939.61,1.13522,1
18.89,54.64,939.617,1.157307,1
18.86,54.84,939.608,1.06857,1
18.82,55.05,939.61,1.113066,1
18.78,55.2,939.609,1.118611,1
18.76,55.37,939.608,1.124151,1
18.75,55.45,939.609,1.096408,1
18.74,55.59,939.61,1.074145,1
18.69,55.68,939.605,1.062992,1
18.69,55.78,939.607,1.096408,1
18.67,55.9,939.609,1.051825,1
18.65,55.95,939.615,1.062992,1
18.6,56.01,939.616,1.074145,1
18.6,56.12,939.606,1.046237,1
18.6,56.18,939.6,1.074145,1
18.6,56.27,939.597,1.113066,1
18.55,56.29,939.589,1.090848,1
18.55,56.38,939.596,1.090848,1
18.53,56.44,939.592,1.118611,1
18.53,56.45,939.589,1.107517,1
19.75,56.61,939.584,0.973322,1
20.15,56.01,939.582,0.939529,1
20.3,55.23,939.59,0.945166,1
20.43,54.48,939.586,0.956435,1
20.53,53.78,939.599,1.00142,1
20.63,53.15,939.603,1.051825,1
20.67,52.67,939.594,1.007032,1
20.73,52.26,939.595,1.079716,1
20.78,51.89,939.594,1.018248,1
20.83,51.63,939.585,1.018248,1
20.85,51.37,939.576,1.062992,1
20.9,51.14,939.577,1.029453,1
20.9,50.94,939.59,1.018248,1
20.95,50.8,939.579,1.051825,1
20.98,50.61,939.583,1.062992,1
21.01,50.47,939.581,1.046237,1
21.04,50.35,939.592,1.096408,1
21.04,50.25,939.577,1.051825,1
21.06,50.16,939.579,1.046237,1
21.06,50.12,939.573,1.101965,1
21.11,50.02,939.568,1.079716,1
21.11,49.95,939.569,1.040645,1
21.11,49.89,939.568,1.101965,1
21.15,49.84,939.569,1.107517,1
21.16,49.79,939.576,1.079716,1
21.2,49.72,939.582,1.029453,1
21.19,49.69,939.584,1.090848,1
21.18,49.65,939.583,1.05741,1
21.25,49.6,939.587,1.023852,1
21.23,49.56,939.582,1.035051,1
20.05,49.48,939.583,1.173826,1
19.65,49.93,939.59,1.195787,1
19.5,50.74,939.594,1.190304,1
19.37,51.48,939.589,1.140749,1
19.26,52.15,939.585,1.157307,1
19.16,52.67,939.595,1.118611,1
19.07,53.13,939.596,1.195787,1
19.03,53.56,939.588,1.124151,1
18.98,53.91,939.584,1.107517,1
18.92,54.19,939.591,1.140749,1
18.86,54.46,939.586,1.146272,1
18.85,54.71,939.593,1.13522,1
18.82,54.92,939.578,1.140749,1
18.78,55.13,939.562,1.113066,1
18.74,55.27,939.543,1.113066,1
18.74,55.38,939.559,1.118611,1
18.72,55.52,939.554,1.06857,1
18.68,55.63,939.552,1.113066,1
18.65,55.74,939.557,1.096408,1
18.61,55.96,939.558,1.140749,1
18.6,56.02,939.559,1.168324,1
18.58,56.12,939.562,1.124151,1
18.57,56.15,939.562,1.124151,1
18.55,56.26,939.562,1.113066,1
18.55,56.32,939.563,1.096408,1
18.51,56.36,939.561,1.184816,1
18.51,56.41,939.562,1.162818,1
18.51,56.48,939.565,1.13522,1
18.47,56.58,939.564,1.079716,1
19.72,56.63,939.55,0.978946,1
20.09,56.09,939.549,1.046237,1
20.26,55.3,939.552,0.990188,1
20.4,54.53,939.56,0.978946,1
20.48,53.82,939.563,1.007032,1
20.57,53.25,939.561,0.990188,1
20.61,52.76,939.551,1.062992,1
20.67,52.29,939.548,1.079716,1
20.75,52.01,939.551,1.06857,1
20.8,51.71,939.538,1.06857,1
20.83,51.41,939.536,1.074145,1
20.87,51.18,939.545,1.074145,1
20.9,51.02,939.55,1.096408,1
20.91,50.81,939.546,1.06857,1
20.94,50.7,939.551,1.051825,1
20.94,50.55,939.549,1.096408,1
21.01,50.4,939.561,1.096408,1
21.01,50.28,939.555,1.062992,1
21.04,50.24,939.545,1.079716,1
21.06,50.14,939.543,1.074145,1
21.08,50.06,939.545,1.085284,1
21.09,50.02,939.548,1.13522,1
21.11,49.98,939.554,1.079716,1
21.12,49.88,939.554,1.074145,1
21.15,49.82,939.56,1.101965,1
21.15,49.74,939.551,1.085284,1
21.18,49.75,939.551,1.101965,1
21.18,49.67,939.549,1.101965,1
21.18,49.67,939.547,1.113066,1
21.2,49.6,939.551,1.046237,1
20.01,49.49,939.556,1.201265,1
19.62,50.03,939.546,1.168324,1
19.43,50.78,939.548,1.228584,1
19.33,51.52,939.551,1.250347,1
19.24,52.14,939.555,1.162818,1
19.12,52.69,939.562,1.255775,1
19.05,53.19,939.553,1.168324,1
18.99,53.6,939.553,1.124151,1
18.95,53.95,939.55,1.184816,1
18.89,54.24,939.553,1.184816,1
18.85,54.53,939.565,1.162818,1
18.82,54.73,939.571,1.173826,1
18.81,54.94,939.574,1.217671,1
18.75,55.15,939.572,1.129688,1
18.72,55.3,939.568,1.13522,1
18.71,55.44,939.565,1.184816,1
18.67,55.58,939.572,1.146272,1
18.67,55.66,939.574,1.107517,1
18.64,55.79,939.565,1.179323,1
18.61,55.9,939.558,1.201265,1
18.58,55.98,939.563,1.173826,1
18.58,56.05,939.568,1.184816,1
18.57,56.15,939.567,1.168324,1
18.54,56.21,939.567,1.190304,1
18.51,56.26,939.576,1.168324,1
18.51,56.36,939.576,1.140749,1
18.48,56.41,939.582,1.124151,1
18.48,56.47,939.572,1.151792,1
18.46,56.49,939.571,1.168324,1
18.46,56.59,939.566,1.146272,1
19.71,56.72,939.564,1.046237,1
20.06,56.11,939.564,1.007032,1
20.23,55.32,939.56,1.00142,1
20.36,54.55,939.562,1.046237,1
20.46,53.82,939.56,1.023852,1
20.51,53.29,939.553,1.040645,1
20.58,52.78,939.557,1.023852,1
20.66,52.34,939.551,1.062992,1
20.7,52.0,939.553,1.146272,1
20.74,51.73,939.557,1.074145,1
20.78,51.49,939.555,1.101965,1
20.81,51.23,939.554,1.079716,1
20.85,51.01,939.57,1.06857,1
20.91,50.82,939.581,1.074145,1
20.9,50.71,939.577,1.101965,1
20.94,50.57,939.582,1.151792,1
20.98,50.43,939.575,1.118611,1
20.98,50.4,939.566,1.13522,1
21.01,50.25,939.559,1.146272,1
21.04,50.18,939.559,1.06857,1
21.05,50.13,939.561,1.162818,1
21.04,50.02,939.556,1.129688,1
21.09,49.98,939.549,1.162818,1
21.09,49.91,939.547,1.140749,1
21.11,49.85,939.545,1.096408,1
21.14,49.81,939.552,1.074145,1
21.14,49.74,939.546,1.151792,1
21.15,49.68,939.541,1.107517,1
21.16,49.65,939.544,1.168324,1
21.19,49.59,939.538,1.107517,1
20.02,49.53,939.555,1.250347,1
19.6,50.05,939.551,1.206739,1
19.43,50.79,939.538,1.212208,1
19.29,51.55,939.527,1.201265,1
19.2,52.2,939.548,1.239476,1
19.09,52.69,939.549,1.217671,1
19.03,53.22,939.548,1.244914,1
18.96,53.63,939.551,1.228584,1
18.93,53.95,939.544,1.206739,1
18.88,54.27,939.543,1.179323,1
18.84,54.54,939.542,1.217671,1
18.79,54.78,939.549,1.157307,1
18.78,54.98,939.539,1.168324,1
18.74,55.18,939.54,1.184816,1
18.72,55.35,939.552,1.179323,1
18.68,55.46,939.55,1.162818,1
18.65,55.63,939.538,1.173826,1
18.63,55.73,939.545,1.206739,1
18.61,55.81,939.548,1.22313,1
18.58,55.92,939.542,1.195787,1
18.58,56.0,939.541,1.168324,1
18.53,56.1,939.532,1.190304,1
18.53,56.14,939.531,1.212208,1
18.51,56.25,939.535,1.206739,1
18.5,56.31,939.531,1.190304,1
18.48,56.31,939.535,1.206739,1
18.47,56.45,939.541,1.157307,1
18.44,56.48,939.526,1.140749,1
18.43,56.56,939.528,1.201265,1
18.43,56.64,939.523,1.195787,1
19.67,56.73,939.524,1.062992,1
20.06,56.14,939.531,1.085284,1
20.2,55.35,939.537,1.107517,1
20.3,54.56,939.539,1.012642,1
20.4,53.88,939.527,1.140749,1
20.48,53.29,939.523,1.101965,1
20.54,52.79,939.527,1.124151,1
20.61,52.38,939.52,1.206739,1
20.67,52.06,939.526,1.146272,1
20.77,51.52,939.52,1.151792,1
20.77,51.29,939.524,1.13522,1
20.84,51.06,939.525,1.129688,1
20.85,50.91,939.52,1.124151,1
20.88,50.74,939.528,1.085284,1
20.9,50.58,939.523,1.212208,1
20.92,50.51,939.523,1.195787,1
20.98,50.42,939.52,1.129688,1
20.98,50.27,939.529,1.168324,1
20.96,50.17,939.526,1.13522,1
20.99,50.11,939.528,1.157307,1
21.04,50.05,939.525,1.113066,1
21.05,50.01,939.508,1.129688,1
21.08,49.95,939.515,1.118611,1
21.06,49.85,939.523,1.140749,1
21.09,49.79,939.515,1.06857,1
21.11,49.76,939.529,1.168324,1
21.12,49.73,939.518,1.101965,1
21.12,49.71,939.516,1.107517,1
21.16,49.62,939.522,1.201265,1
19.98,49.53,939.521,1.239476,1
19.57,50.05,939.522,1.28823,1
19.37,50.78,939.523,1.244914,1
19.27,51.57,939.521,1.228584,1
19.14,52.19,939.517,1.217671,1
19.09,52.75,939.52,1.22313,1
19.02,53.23,939.514,1.217671,1
18.93,53.64,939.515,1.315124,1
18.89,53.99,939.515,1.239476,1
18.84,54.26,939.512,1.239476,1
18.79,54.58,939.511,1.212208,1
18.75,54.77,939.518,1.272027,1
18.72,55.0,939.519,1.239476,1
18.71,55.19,939.515,1.228584,1
18.68,55.34,939.508,1.195787,1
18.64,55.48,939.496,1.157307,1
18.61,55.61,939.496,1.266615,1
18.61,55.72,939.504,1.282835,1
18.58,55.85,939.497,1.239476,1
18.57,55.9,939.5,1.184816,1
18.54,56.01,939.498,1.255775,1
18.53,56.08,939.497,1.228584,1
18.48,56.2,939.492,1.173826,1
18.5,56.25,939.5,1.261198,1
18.44,56.42,939.502,1.255775,1
18.44,56.45,939.503,1.201265,1
18.41,56.53,939.519,1.184816,1
18.41,56.55,939.512,1.184816,1
18.4,56.64,939.503,1.157307,1
19.65,56.75,939.504,1.051825,1
20.02,56.13,939.507,1.051825,1
20.18,55.37,939.521,1.06857,1
20.32,54.59,939.522,1.062992,1
20.4,53.9,939.523,1.051825,1
20.46,53.31,939.515,1.090848,1
20.53,52.82,939.514,1.146272,1
20.6,52.41,939.513,1.129688,1
20.64,52.05,939.519,1.173826,1
20.7,51.75,939.532,1.096408,1
20.71,51.47,939.514,1.13522,1
20.77,51.25,939.53,1.173826,1
20.8,51.06,939.529,1.173826,1
20.85,50.89,939.537,1.162818,1
20.85,50.73,939.539,1.124151,1
20.9,50.62,939.534,1.129688,1
20.94,50.51,939.527,1.173826,1
20.94,50.37,939.529,1.201265,1
20.96,50.25,939.523,1.168324,1
20.98,50.19,939.52,1.195787,1
21.01,50.1,939.529,1.179323,1
21.01,50.04,939.521,1.129688,1
21.05,49.98,939.533,1.146272,1
21.05,49.9,939.525,1.146272,1
21.08,49.83,939.533,1.129688,1
21.08,49.78,939.535,1.179323,1
21.08,49.75,939.527,1.217671,1
21.09,49.7,939.533,1.228584,1
21.11,49.62,939.525,1.140749,1
19.92,49.52,939.525,1.250347,1
19.54,50.04,939.536,1.299005,1
19.36,50.8,939.531,1.266615,1
19.24,51.57,939.528,1.29362,1
19.13,52.23,939.518,1.315124,1
19.05,52.74,939.516,1.266615,1
18.96,53.22,939.503,1.250347,1
18.92,53.64,939.5,1.28823,1
18.86,53.99,939.505,1.299005,1
18.81,54.33,939.501,1.299005,1
18.78,54.56,939.502,1.277434,1
18.72,54.79,939.512,1.250347,1
18.69,55.0,939.516,1.217671,1
18.67,55.19,939.511,1.228584,1
18.65,55.33,939.518,1.28823,1
18.6,55.48,939.515,1.234032,1
18.61,55.66,939.514,1.234032,1
18.57,55.72,939.51,1.266615,1
18.54,55.85,939.514,1.28823,1
18.53,55.96,939.517,1.217671,1
18.54,56.0,939.522,1.206739,1
18.48,56.14,939.525,1.261198,1
18.44,56.19,939.526,1.234032,1
18.46,56.26,939.534,1.190304,1
18.46,56.32,939.536,1.217671,1
18.43,56.42,939.528,1.228584,1
18.41,56.45,939.522,1.282835,1
18.38,56.5,939.52,1.234032,1
18.37,56.58,939.52,1.234032,1
18.38,56.63,939.514,1.234032,1
19.61,56.77,939.508,1.168324,1
19.98,56.15,939.497,1.118611,1
20.18,55.39,939.5,1.113066,1
20.29,54.61,939.507,1.184816,1
20.46,53.41,939.514,1.113066,1
20.5,52.87,939.508,1.157307,1
20.66,51.87,939.502,1.206739,1
20.7,51.6,939.516,1.195787,1
20.77,51.15,939.517,1.184816,1
20.81,51.02,939.52,1.201265,1
20.81,50.8,939.521,1.228584,1
20.84,50.68,939.527,1.206739,1
20.88,50.55,939.524,1.179323,1
20.91,50.4,939.52,1.179323,1
20.92,50.33,939.519,1.22313,1
20.94,50.22,939.519,1.234032,1
20.96,50.16,939.5,1.184816,1
20.96,50.08,939.497,1.179323,1
21.01,50.06,939.493,1.228584,1
21.01,49.98,939.494,1.282835,1
21.02,49.92,939.501,1.217671,1
21.05,49.87,939.516,1.184816,1
21.06,49.79,939.515,1.179323,1
21.08,49.73,939.52,1.179323,1
21.09,49.71,939.523,1.228584,1
21.09,49.67,939.518,1.212208,1
19.93,49.57,939.514,1.315124,1
19.53,50.07,939.517,1.28823,1
19.36,50.86,939.514,1.315124,1
19.2,51.57,939.5,1.29362,1
19.1,52.22,939.51,1.277434,1
19.0,52.76,939.511,1.282835,1
18.96,53.25,939.51,1.277434,1
18.89,53.66,939.513,1.282835,1
18.84,53.99,939.508,1.217671,1
18.79,54.28,939.507,1.261198,1
18.75,54.57,939.506,1.282835,1
18.72,54.8,939.497,1.228584,1
18.69,55.02,939.503,1.266615,1
18.65,55.21,939.501,1.266615,1
18.63,55.37,939.506,1.299005,1
18.6,55.52,939.507,1.250347,1
18.58,55.64,939.503,1.282835,1
18.55,55.78,939.5,1.272027,1
18.51,55.86,939.498,1.250347,1
18.5,55.95,939.503,1.272027,1
18.47,56.1,939.512,1.250347,1
18.46,56.17,939.524,1.266615,1
18.44,56.28,939.524,1.282835,1
18.43,56.32,939.51,1.228584,1
18.41,56.41,939.518,1.277434,1
18.4,56.46,939.519,1.320486,1
18.38,56.62,939.506,1.266615,1
18.36,56.63,939.503,1.239476,1
19.62,56.75,939.504,1.168324,1
19.95,56.18,939.497,1.146272,1
20.13,55.38,939.496,1.179323,1
20.25,54.59,939.503,1.195787,1
20.34,53.9,939.51,1.195787,1
20.44,53.33,939.507,1.168324,1
20.48,52.85,939.503,1.173826,1
20.56,52.4,939.501,1.217671,1
